class_id,train_support,test_support,support_tier,top1_accuracy,recall
0,765,201,head,0.9900497512437811,0.9900497512437811
1,541,144,head,0.9930555555555556,0.9930555555555556
2,537,142,mid,0.971830985915493,0.971830985915493
3,540,141,mid,0.9290780141843972,0.9290780141843972
4,540,143,mid,0.9300699300699301,0.9300699300699301
5,540,145,mid,0.9724137931034482,0.9724137931034482
6,537,144,mid,0.9513888888888888,0.9513888888888888
7,538,144,mid,0.9513888888888888,0.9513888888888888
8,541,144,head,0.9513888888888888,0.9513888888888888
9,214,59,tail,0.9830508474576272,0.9830508474576272
10,544,142,head,0.9225352112676056,0.9225352112676056
11,542,144,head,0.9861111111111112,0.9861111111111112
12,314,83,mid,0.9879518072289156,0.9879518072289156
13,543,143,head,0.965034965034965,0.965034965034965
14,540,143,mid,0.965034965034965,0.965034965034965
15,540,141,mid,0.8652482269503546,0.8652482269503546
16,216,59,tail,1.0,1.0
17,539,144,mid,0.9722222222222222,0.9722222222222222
18,534,145,mid,0.9655172413793104,0.9655172413793104
19,543,143,head,0.951048951048951,0.951048951048951
20,543,143,head,0.972027972027972,0.972027972027972
21,543,139,head,0.9856115107913669,0.9856115107913669
22,541,142,head,0.9507042253521126,0.9507042253521126
23,537,142,mid,0.9647887323943662,0.9647887323943662
24,216,59,tail,1.0,1.0
25,540,140,mid,0.9714285714285714,0.9714285714285714
26,539,141,mid,0.9716312056737588,0.9716312056737588
27,538,143,mid,0.986013986013986,0.986013986013986
28,536,142,mid,0.9577464788732394,0.9577464788732394
29,216,59,tail,0.9830508474576272,0.9830508474576272
30,542,142,head,0.9577464788732394,0.9577464788732394
31,538,144,mid,0.9652777777777778,0.9652777777777778
32,216,60,tail,0.9666666666666667,0.9666666666666667
33,537,143,mid,0.9300699300699301,0.9300699300699301
34,540,141,mid,0.9290780141843972,0.9290780141843972
35,540,142,mid,0.9788732394366197,0.9788732394366197
36,538,143,mid,0.9790209790209791,0.9790209790209791
37,216,59,tail,1.0,1.0
38,539,144,mid,0.9930555555555556,0.9930555555555556
39,539,140,mid,0.9571428571428572,0.9571428571428572
40,536,142,mid,0.9154929577464789,0.9154929577464789
41,540,141,mid,0.9290780141843972,0.9290780141843972
42,538,142,mid,0.9788732394366197,0.9788732394366197
43,540,142,mid,0.971830985915493,0.971830985915493
44,216,59,tail,0.9830508474576272,0.9830508474576272
45,213,60,tail,0.9333333333333333,0.9333333333333333
46,535,142,mid,0.9507042253521126,0.9507042253521126
47,541,144,head,0.9305555555555556,0.9305555555555556
48,216,57,tail,0.9473684210526315,0.9473684210526315
49,533,144,mid,0.9236111111111112,0.9236111111111112
50,540,144,mid,0.9097222222222222,0.9097222222222222
51,543,145,head,0.8,0.8
52,540,143,mid,0.951048951048951,0.951048951048951
53,540,143,mid,0.9790209790209791,0.9790209790209791
54,540,142,mid,0.8169014084507042,0.8169014084507042
55,539,142,mid,0.9295774647887324,0.9295774647887324
56,538,142,mid,0.9436619718309859,0.9436619718309859
57,521,140,mid,0.8928571428571429,0.8928571428571429
58,531,143,mid,0.916083916083916,0.916083916083916
59,539,143,mid,0.972027972027972,0.972027972027972
60,513,135,mid,0.8962962962962963,0.8962962962962963
61,549,141,head,0.9432624113475178,0.9432624113475178
62,537,144,mid,0.9652777777777778,0.9652777777777778
63,211,60,tail,1.0,1.0
64,541,143,head,0.972027972027972,0.972027972027972
65,534,143,mid,0.958041958041958,0.958041958041958
66,542,144,head,0.9652777777777778,0.9652777777777778
67,540,143,mid,0.9230769230769231,0.9230769230769231
68,537,144,mid,0.9722222222222222,0.9722222222222222
69,537,143,mid,0.972027972027972,0.972027972027972
70,215,60,tail,0.9666666666666667,0.9666666666666667
71,537,143,mid,0.958041958041958,0.958041958041958
72,540,142,mid,1.0,1.0
73,540,142,mid,0.9859154929577465,0.9859154929577465
74,538,144,mid,1.0,1.0
75,538,143,mid,0.916083916083916,0.916083916083916
76,542,143,head,0.993006993006993,0.993006993006993
77,540,144,mid,0.9861111111111112,0.9861111111111112
78,539,141,mid,0.9858156028368794,0.9858156028368794
79,542,142,head,0.8943661971830986,0.8943661971830986
80,215,58,tail,0.9482758620689655,0.9482758620689655
81,543,145,head,0.903448275862069,0.903448275862069
82,537,144,mid,0.8958333333333334,0.8958333333333334
83,541,144,head,0.9236111111111112,0.9236111111111112
84,541,142,head,0.9647887323943662,0.9647887323943662
85,216,60,tail,0.9833333333333333,0.9833333333333333
86,538,143,mid,0.8951048951048951,0.8951048951048951
87,540,142,mid,0.9859154929577465,0.9859154929577465
88,216,59,tail,0.9830508474576272,0.9830508474576272
89,540,143,mid,1.0,1.0
90,534,143,mid,0.986013986013986,0.986013986013986
91,216,59,tail,0.9661016949152542,0.9661016949152542
92,215,58,tail,1.0,1.0
93,541,144,head,0.8958333333333334,0.8958333333333334
94,538,143,mid,0.9370629370629371,0.9370629370629371
95,540,142,mid,0.9647887323943662,0.9647887323943662
96,538,140,mid,0.9857142857142858,0.9857142857142858
97,542,143,head,0.916083916083916,0.916083916083916
98,540,142,mid,0.9436619718309859,0.9436619718309859
99,518,137,mid,0.8467153284671532,0.8467153284671532
100,535,143,mid,0.965034965034965,0.965034965034965
101,541,142,head,0.9507042253521126,0.9507042253521126
102,541,144,head,0.9236111111111112,0.9236111111111112
103,539,142,mid,0.971830985915493,0.971830985915493
104,539,143,mid,0.986013986013986,0.986013986013986
105,537,144,mid,0.9722222222222222,0.9722222222222222
106,215,59,tail,0.8305084745762712,0.8305084745762712
107,216,58,tail,1.0,1.0
108,214,60,tail,0.9833333333333333,0.9833333333333333
109,216,60,tail,0.9833333333333333,0.9833333333333333
110,538,144,mid,0.9652777777777778,0.9652777777777778
111,216,60,tail,0.9833333333333333,0.9833333333333333
112,542,143,head,0.9790209790209791,0.9790209790209791
113,535,144,mid,0.9861111111111112,0.9861111111111112
114,535,144,mid,0.9513888888888888,0.9513888888888888
115,216,59,tail,0.9322033898305084,0.9322033898305084
116,216,60,tail,0.9833333333333333,0.9833333333333333
117,214,59,tail,0.9661016949152542,0.9661016949152542
118,542,143,head,0.8951048951048951,0.8951048951048951
119,537,144,mid,0.9652777777777778,0.9652777777777778
120,540,140,mid,0.9428571428571428,0.9428571428571428
121,217,60,mid,1.0,1.0
122,540,144,mid,0.9375,0.9375
123,540,142,mid,0.9084507042253521,0.9084507042253521
124,537,144,mid,0.9513888888888888,0.9513888888888888
125,539,142,mid,0.9507042253521126,0.9507042253521126
126,536,143,mid,0.958041958041958,0.958041958041958
127,542,143,head,0.9300699300699301,0.9300699300699301
128,539,143,mid,0.972027972027972,0.972027972027972
129,535,143,mid,0.8601398601398601,0.8601398601398601
130,536,143,mid,0.986013986013986,0.986013986013986
131,541,144,head,0.9722222222222222,0.9722222222222222
132,540,142,mid,0.9647887323943662,0.9647887323943662
133,541,142,head,0.9436619718309859,0.9436619718309859
134,216,59,tail,0.9322033898305084,0.9322033898305084
135,216,60,tail,0.9833333333333333,0.9833333333333333
136,533,143,mid,0.8671328671328671,0.8671328671328671
137,216,59,tail,0.9830508474576272,0.9830508474576272
138,540,140,mid,0.9642857142857143,0.9642857142857143
139,536,143,mid,0.8951048951048951,0.8951048951048951
140,539,143,mid,0.958041958041958,0.958041958041958
141,216,60,tail,0.9,0.9
142,539,143,mid,0.916083916083916,0.916083916083916
143,216,60,tail,1.0,1.0
144,535,143,mid,0.958041958041958,0.958041958041958
145,538,143,mid,0.958041958041958,0.958041958041958
146,539,144,mid,0.8958333333333334,0.8958333333333334
147,216,60,tail,1.0,1.0
148,215,60,tail,0.9666666666666667,0.9666666666666667
149,537,140,mid,0.9071428571428571,0.9071428571428571
150,536,143,mid,0.958041958041958,0.958041958041958
151,541,144,head,0.9236111111111112,0.9236111111111112
152,541,142,head,0.8802816901408451,0.8802816901408451
153,539,141,mid,0.9290780141843972,0.9290780141843972
154,538,144,mid,0.9791666666666666,0.9791666666666666
155,216,60,tail,1.0,1.0
156,537,144,mid,0.9861111111111112,0.9861111111111112
157,216,60,tail,0.9666666666666667,0.9666666666666667
158,537,142,mid,0.9647887323943662,0.9647887323943662
159,535,141,mid,0.9574468085106383,0.9574468085106383
160,542,141,head,0.9787234042553191,0.9787234042553191
161,536,142,mid,0.9295774647887324,0.9295774647887324
162,533,141,mid,0.900709219858156,0.900709219858156
163,540,143,mid,0.9790209790209791,0.9790209790209791
164,542,143,head,0.916083916083916,0.916083916083916
165,535,143,mid,0.951048951048951,0.951048951048951
166,540,141,mid,0.950354609929078,0.950354609929078
167,216,60,tail,1.0,1.0
168,538,143,mid,0.9440559440559441,0.9440559440559441
169,541,144,head,0.9583333333333334,0.9583333333333334
170,540,142,mid,0.9366197183098591,0.9366197183098591
171,216,59,tail,0.9830508474576272,0.9830508474576272
172,536,144,mid,0.9097222222222222,0.9097222222222222
173,216,59,tail,0.9322033898305084,0.9322033898305084
174,540,143,mid,0.9300699300699301,0.9300699300699301
175,216,60,tail,1.0,1.0
176,541,143,head,0.965034965034965,0.965034965034965
177,216,60,tail,1.0,1.0
178,543,142,head,0.9436619718309859,0.9436619718309859
179,541,142,head,0.9225352112676056,0.9225352112676056
180,216,60,tail,0.9666666666666667,0.9666666666666667
181,542,142,head,0.9154929577464789,0.9154929577464789
182,536,142,mid,0.9295774647887324,0.9295774647887324
183,539,142,mid,0.9225352112676056,0.9225352112676056
184,535,140,mid,0.8857142857142857,0.8857142857142857
185,538,140,mid,0.95,0.95
186,216,60,tail,0.9833333333333333,0.9833333333333333
187,216,60,tail,0.9333333333333333,0.9333333333333333
188,538,138,mid,0.9855072463768116,0.9855072463768116
189,541,142,head,0.9366197183098591,0.9366197183098591
190,540,142,mid,0.9577464788732394,0.9577464788732394
191,539,142,mid,0.9647887323943662,0.9647887323943662
192,539,143,mid,0.8671328671328671,0.8671328671328671
193,537,142,mid,0.9366197183098591,0.9366197183098591
194,543,143,head,0.958041958041958,0.958041958041958
195,540,142,mid,0.9436619718309859,0.9436619718309859
196,540,142,mid,0.9225352112676056,0.9225352112676056
197,216,60,tail,0.9333333333333333,0.9333333333333333
198,216,59,tail,0.9152542372881356,0.9152542372881356
